0.000000000000000000e+00,-5.544167211104239712e+00
2.000400080016003206e-03,-5.584782445059689238e+00
4.000800160032006413e-03,-5.625487513359542113e+00
6.001200240048009185e-03,-5.666160110086229551e+00
8.001600320064012825e-03,-5.706680612755457460e+00
1.000200040008001647e-02,-5.746932052156191517e+00
1.200240048009601837e-02,-5.786800079262000907e+00
1.400280056011202201e-02,-5.826172929588830485e+00
1.600320064012802565e-02,-5.864941385371936988e+00
1.800360072014402929e-02,-5.902998735932456498e+00
2.000400080016003293e-02,-5.940240736601481331e+00
2.200440088017603657e-02,-5.976565566567600740e+00
2.400480096019203674e-02,-6.011873786011211251e+00
2.600520104020804038e-02,-6.046068292886536355e+00
2.800560112022404402e-02,-6.079054279709834141e+00
3.000600120024004766e-02,-6.110739190709280066e+00
3.200640128025605130e-02,-6.141032679689423901e+00
3.400680136027205147e-02,-6.169846568959655997e+00
3.600720144028805858e-02,-6.197094809672786475e+00
3.800760152030405875e-02,-6.222693443915686018e+00
4.000800160032006586e-02,-6.246560568889927723e+00
4.200840168033606603e-02,-6.268616303515211818e+00
4.400880176035207314e-02,-6.288782757783007327e+00
4.600920184036807331e-02,-6.306984005181354824e+00
4.800960192038407348e-02,-6.323146058505418665e+00
5.001000200040008059e-02,-6.337196849359877149e+00
5.201040208041608076e-02,-6.349066211650768565e+00
5.401080216043208787e-02,-6.358685869354413711e+00
5.601120224044808804e-02,-6.365989428840015840e+00
5.801160232046409515e-02,-6.370912376010195999e+00
6.001200240048009532e-02,-6.373392078509745318e+00
6.201240248049610243e-02,-6.373367793238055690e+00
6.401280256051210260e-02,-6.370780679383293510e+00
6.601320264052810971e-02,-6.365573817178119320e+00
6.801360272054410294e-02,-6.357692232556476419e+00
7.001400280056011005e-02,-6.347082927867905511e+00
7.201440288057611716e-02,-6.333694918782351024e+00
7.401480296059212427e-02,-6.317479277491334422e+00
7.601520304060811750e-02,-6.298389182282610577e+00
7.801560312062412461e-02,-6.276379973534790047e+00
8.001600320064013172e-02,-6.251409216145119352e+00
8.201640328065612495e-02,-6.223436768366966021e+00
8.401680336067213206e-02,-6.192424856997209126e+00
8.601720344068813917e-02,-6.158338158811397456e+00
8.801760352070414628e-02,-6.121143888103015129e+00
9.001800360072013951e-02,-6.080811890137624687e+00
9.201840368073614662e-02,-6.037314740284866588e+00
9.401880376075215373e-02,-5.990627848542606770e+00
9.601920384076814696e-02,-5.940729569115164921e+00
9.801960392078415407e-02,-5.887601314654953732e+00
1.000200040008001612e-01,-5.831227674721612075e+00
1.020204040808161683e-01,-5.771596537956701134e+00
1.040208041608321615e-01,-5.708699217415007965e+00
1.060212042408481686e-01,-5.642530578435547284e+00
1.080216043208641757e-01,-5.573089168377611813e+00
1.100220044008801829e-01,-5.500377347489147084e+00
1.120224044808961761e-01,-5.424401420118138972e+00
1.140228045609121832e-01,-5.345171765421609322e+00
1.160232046409281903e-01,-5.262702966673050042e+00
1.180236047209441835e-01,-5.177013938217696065e+00
1.200240048009601906e-01,-5.088128049076654946e+00
1.220244048809761978e-01,-4.996073242156906957e+00
1.240248049609922049e-01,-4.900882147983407933e+00
1.260252050410081981e-01,-4.802592191836184909e+00
1.280256051210242052e-01,-4.701245693145660098e+00
1.300260052010402123e-01,-4.596889955978456399e+00
1.320264052810562194e-01,-4.489577349431513653e+00
1.340268053610722265e-01,-4.379365376746869210e+00
1.360272054410882059e-01,-4.266316731961741660e+00
1.380276055211042130e-01,-4.150499342922800317e+00
1.400280056011202201e-01,-4.031986399515243846e+00
1.420284056811362272e-01,-3.910856365992088080e+00
1.440288057611522343e-01,-3.787192976333884964e+00
1.460292058411682414e-01,-3.661085211626148972e+00
1.480296059211842485e-01,-3.532627258509883017e+00
1.500300060012002279e-01,-3.401918447841942861e+00
1.520304060812162350e-01,3.829389911470545371e+01
1.540308061612322421e-01,3.230741947418097482e+01
1.560312062412482492e-01,2.687301376692013122e+01
1.580316063212642563e-01,2.202389634224385873e+01
1.600320064012802634e-01,1.775484355237936640e+01
1.620324064812962706e-01,1.403726366950498239e+01
1.640328065613122499e-01,1.082941413774883088e+01
1.660332066413282570e-01,8.083233516297651633e+00
1.680336067213442641e-01,5.748815251323754261e+00
1.700340068013602712e-01,3.777245693884291988e+00
1.720344068813762783e-01,2.122315756825595923e+00
1.740348069613922855e-01,7.414655682290702821e-01
1.760352070414082926e-01,-4.037847650500907548e-01
1.780356071214242719e-01,-1.347740672422500063e+00
1.800360072014402790e-01,-2.120651055454850109e+00
1.820364072814562861e-01,-2.748953061491003602e+00
1.840368073614722932e-01,-3.255585321393742237e+00
1.860372074414883004e-01,-3.660330555105862249e+00
1.880376075215043075e-01,-3.980162032255037730e+00
1.900380076015203146e-01,-4.229577872262304084e+00
1.920384076815362939e-01,-4.420913737941069677e+00
1.940388077615523010e-01,-4.564628955236971208e+00
1.960392078415683081e-01,-4.669564084501863555e+00
1.980396079215843153e-01,-4.743169912590795789e+00
2.000400080016003224e-01,-4.791709045311407067e+00
2.020404080816163295e-01,-4.820431982941737914e+00
2.040408081616323366e-01,-4.833729919819807819e+00
2.060412082416483437e-01,-4.835266637743483642e+00
2.080416083216643230e-01,-4.828091843500385671e+00
2.100420084016803302e-01,-4.814738190141860663e+00
2.120424084816963373e-01,-4.797304058830095919e+00
2.140428085617123444e-01,-4.777523989795885662e+00
2.160432086417283515e-01,-4.756828454734789879e+00
2.180436087217443586e-01,-4.736394470105267374e+00
2.200440088017603657e-01,-4.717188368124621611e+00
2.220444088817763451e-01,-4.700001873607963176e+00
2.240448089617923522e-01,-4.685482481947525812e+00
2.260452090418083593e-01,-4.674158996910962927e+00
2.280456091218243664e-01,-4.666462966141949664e+00
2.300460092018403735e-01,-4.662746646338503886e+00
2.320464092818563806e-01,-4.663298037867286361e+00
